slang_term,text,literal_meaning,slang_meaning,confidence,gpt_explanation,likes,date,link,owner_id,post_id,gpt_sense,classification,model_response
бомба,"Сумка на пояс, ткань
Для мужчин и для женщин
Распродажа Распродажа 
Поясная барсетка сумка
Через плечо или на пояс 
Качество бомба 
Корпус А 2-2-21 Успейте купить 
Цвета разные без выбор 
Подписывайтесь на нашу группу! vk.com/tk.sadavod
Цена штучно: 200руб
Цена оптом: 180руб (упак. 5шт=900руб)",bomb (explosive),very cool/outstanding,HIGH,"«Жесть» используется как сленг, обозначающий нечто шокирующее, возмутительное или неприятное.",0,2025-10-19,https://vk.com/wall-213370907_50745,-213370907,50745,slang,Yes,Yes
бомба,"Цена штучно: 3500руб
Куртка для мужчин, плащевка
Размеры 46-48-50-52-54-56
НОВЫЕ КОЛЛЕКЦИЯ 
Температура до -30градусов
Зимние Куртки ОТ PoIo ЗИМА 
Качество Бомба Внутри Холофайбер 
WhatsApp 89998933169",bomb (explosive),very cool/outstanding,HIGH,"«Топ» в данном контексте означает 'наилучший, в тренде', это сленговое обозначение популярного или модного.",0,2025-10-19,https://vk.com/wall-209953922_64393,-209953922,64393,slang,Yes,Yes
бомба,"Носки для мужчин, хлопок
Размеры 41-47
Упаковка 10 пар
Спортивный носки
Качество бомба
Цена штучно: 700руб
Цена оптом: 700руб",bomb (explosive),very cool/outstanding,HIGH,"«Огонь» используется в значении «великолепный, классный», обозначая высокое качество товара.",0,2025-10-19,https://vk.com/wall351840652_200438,351840652,200438,slang,Yes,Yes
бомба,"ПОД ЗАКАЗ
Брючки. 
Модель просто бомба
В талии резиночка+шнурок делает их максимально удобными 
Ткань Кашемир Елка
Размер 46,48,50,52,54,56
Длина 106 до108 см
Цена-1250руб",bomb (explosive),very cool/outstanding,HIGH,"«Жесть» используется для описания чего-то неприятного, тяжелого или шокирующего.",0,2025-10-19,https://vk.com/wall865665555_5571,865665555,5571,slang,Yes,Yes
бомба,"🤡 Дональд Трамп выложил в сеть ролик, сделанный ИИ, где он летает на самолёте с короной и буквально «бомбит говном» участников протестов No Kings.

Движение с лозунгом «No Kings» проходит по всей стране — более 2600 городов, тысячи людей и политиков выступают против культа власти.

Но Трамп, как всегда, нашёл способ превратить даже протест в шоу с собственным главным героем.",bomb (explosive),very cool/outstanding,HIGH,"«Пушка» означает что-то очень классное, впечатляющее, отличающееся превосходным качеством.",3,2025-10-19,https://vk.com/wall-158484774_5417647,-158484774,5417647,slang,Yes,Yes
бомба,"Носки для мужчин, хлопок
Размеры 41-47
Упаковка 10 пар
КАЧЕСТВО ВЫСОКИЙ
ОЧЕНЬ СПОРТИВНЫЕ
МЯГКАЯ И КОМФОРТНАЯ
КАЧЕСТВО ЛЮКС БОМБА
Цена штучно: 350руб
Цена оптом: 350руб",bomb (explosive),very cool/outstanding,HIGH,"«Жесть» используется в значении чего-то страшного, шокирующего или удивительного.",0,2025-10-19,https://vk.com/wall460670311_192203,460670311,192203,slang,Yes,Yes
бомба,"❄️СУПЕР АКЦИЯ ЗИМНИЕ ❄️
❄️  МЕХ ШЕРСТЬ 🥶
❄️ЦЕНА: 550₽
❄️РАЗМЕР: 36/37/38/38/39/39/40/41
❄️В КОРОБКАХ 8 пар
❄️СЕЗОН ЗИМА 🥶🥶
❄️КАЧЕСТВО БОМБА💥 
❄️Каждый пар в коробке
✅️ТОВАР В НАЛИЧИЕ НА ТОЧКЕ САЛЮТ 3/4/17",bomb (explosive),very cool/outstanding,HIGH,"«Треш» значит «хаос, беспредел, полный бардак» — сленговое значение.",0,2025-10-19,https://vk.com/wall22574016_18293,22574016,18293,slang,Yes,Yes
бомба,"Торт Бомба с сюрпризом внутри🖤💣
#тортбуденновск#тортбомба#тортыбудённовск#тортдевушке#",bomb (explosive),very cool/outstanding,HIGH,"«Треш» используется как молодёжный сленг, описывающий нечто шокирующее, ненормальное или негативное, применимо к поведению продавцов.",0,2025-10-19,https://vk.com/wall280015085_1261,280015085,1261,slang,Yes,Yes
бомба,"Ёбургский променад это бомба, пушка, огнище, кому какой эпитет нравится.",bomb (explosive),very cool/outstanding,HIGH,"«Бомба» используется в значении «очень хорошая, отличная» — высокая положительная оценка.",0,2025-10-19,https://vk.com/wall3988745_1084,3988745,1084,slang,Yes,Yes
бомба,"Цена штучно: 2800руб
Ветровка для мужчин, плащевка
Размеры 54-56
Новый Поступление 2024 2025
Хайповый модель Куртка 
Качества Lux бомба 
Материал (непромокаемый) 
наполнитель холофайбер 
Наш место линия СТ7-166 павильон",bomb (explosive),very cool/outstanding,HIGH,"«Пушка» используется в значении «крутая, классная вещь» — положительная оценка автомобиля.",0,2025-10-19,https://vk.com/wall611214948_48805,611214948,48805,slang,Yes,Yes
бомба,"🔔Глобальная Распродажа🔔
❄️мужиские  ЭВА Зимняя   Обувь. 
Размеры 
41-42=2
42-43=2
43-44=2
44-45=2
❄️В коробка 8 пар
❄️В коробке цвет зелёный 
❄️Производства России 🇷🇺 
❄️В размер 💯 
❄️Качество Бомба 💣 и Лёгкая ( Пенка )
❄️Цена Супер 525₽ 😍

🔊🔝Распродажа ОБУВЬ ОПТОМ 🔝 
🌹 Место 27 -12 п. :-)ШТУЧНО НЕТУ ‼️
Торопитесь Забронировать и купить ☺️

Мы в Телеграмм: t.me/obuv_opt0m
Для заказа: vk.me/club229716652",bomb (explosive),very cool/outstanding,HIGH,«Ад» используется в переносном смысле для описания очень трудной или неприятной ситуации.,0,2025-10-19,https://vk.com/wall-229716652_17613,-229716652,17613,slang,Yes,Yes
бомба,"ДЕВОЧКИ!!!!
ЭТО ПРОСТО БОМБА 
НЕРЕАЛЬНАЯ ПРОРАБОТКА ВСЕГО ТЕЛА.
НОВИНКА ‼️‼️‼️
Lpg Ультра 🔥🔥🔥🔥🔥 
3 сеанса 5500 руб
Только 2 места
Пишите для записи в личку",bomb (explosive),very cool/outstanding,HIGH,"«Жесть» используется в значении «что-то шокирующее, неприятное или ужасное».",1,2025-10-19,https://vk.com/wall513754780_16997,513754780,16997,slang,Yes,Yes
